id,orig_label,premise,hypothesis,attack_label,after_attack
6088,contradiction,1774年 10月 6日 在 rivington ' s 的 《 纽约 小报 》 上 刊登 了 一 则 广告 ， 需要 可以 用 意大利 方法 藏书 的 ,gazette 是 墨西哥 的 报纸 。,entailment,gazette 在于 墨西哥 的 宣读 。
6089,entailment,1774年 10月 6日 在 rivington ' s 的 《 纽约 小报 》 上 刊登 了 一 则 广告 ， 需要 可以 用 意大利 方法 藏书 的 ,纽约 的 报纸 被 称为 gazette 。,neutral,纽约 的 报纸 使得 称为 gazette 。
6090,entailment,1774年 10月 6日 在 rivington ' s 的 《 纽约 小报 》 上 刊登 了 一 则 广告 ， 需要 可以 用 意大利 方法 藏书 的 ,纽约 的 报纸 被 称为 gazette 。,contradiction,纽约 的 告 被 称为 gazette 。
6091,contradiction,但是 ， 如果 他 使用 从 报纸 、 书籍 、 杂志 和 新闻公报 上 学 到 的 标准 英语 语法 、 词汇 和 习语 ， 那么 我们 ,当 他 讲 标准 英语 时 ， 他 没有 明显 的 口音 和 完全 正常 的 语调 。,neutral,设法 他 解说 标准 英语 时节 ， 他 简直 明了 的 口音 以及 完成 正常 的 语调 。
6092,contradiction,但是 ， 如果 他 使用 从 报纸 、 书籍 、 杂志 和 新闻公报 上 学 到 的 标准 英语 语法 、 词汇 和 习语 ， 那么 我们 ,当 他 讲 标准 英语 时 ， 他 没有 明显 的 口音 和 完全 正常 的 语调 。,entailment,当 他 解说 规则 英语 时候 ， 他 却 明了 的 口音 以及 完成 日常 的 语调 。
6093,neutral,但是 ， 如果 他 使用 从 报纸 、 书籍 、 杂志 和 新闻公报 上 学 到 的 标准 英语 语法 、 词汇 和 习语 ， 那么 我们 ,他 正在 用 报纸 、 书籍 和 杂志 上 找到 的 标准 英语 语法 和 词汇 来 尝试 掩饰 自己 ， 但 他 的 外国 口音 却 暴露 ,entailment,他 正在 用 报纸 、 书籍 和 杂志 上 找到 的 规则 英语 语法 和 词汇 来 尝试 掩饰 自己 ， 但 他 的 潘 口音 却 暴露 
6094,neutral,但是 ， 如果 他 使用 从 报纸 、 书籍 、 杂志 和 新闻公报 上 学 到 的 标准 英语 语法 、 词汇 和 习语 ， 那么 我们 ,他 正在 用 报纸 、 书籍 和 杂志 上 找到 的 标准 英语 语法 和 词汇 来 尝试 掩饰 自己 ， 但 他 的 外国 口音 却 暴露 ,contradiction,他 就 把 报 、 秘书 及 杂志 陀螺 找到 的 限额 朵 语法 暨 词汇 前来 测验 掩饰 自身 ， 只 她 的 异国 口音 仍然 露出 
6095,contradiction,他们 坐 在 电脑 终端机 上 ， 用 某种 字母数字 编码 演化 出 很 多 名字 。,他们 只 输入 标点符号 。,neutral,前途 但 进口 标点符号 。
6096,contradiction,他们 坐 在 电脑 终端机 上 ， 用 某种 字母数字 编码 演化 出 很 多 名字 。,他们 只 输入 标点符号 。,entailment,他们 不过 输入 标点符号 。
6097,entailment,他们 坐 在 电脑 终端机 上 ， 用 某种 字母数字 编码 演化 出 很 多 名字 。,他们 敲入 数字 。,neutral,前途 敲入 人数 。
6098,entailment,他们 坐 在 电脑 终端机 上 ， 用 某种 字母数字 编码 演化 出 很 多 名字 。,他们 敲入 数字 。,Failed,他们 敲入 数字 。
6099,neutral,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 给 凹陷 起 可爱 的 名字 ， 让 车主 感到 好 些 。,Failed,他们 给 凹陷 起 可爱 的 名字 ， 让 车主 感到 好 些 。
6100,neutral,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 给 凹陷 起 可爱 的 名字 ， 让 车主 感到 好 些 。,contradiction,时刻 予以 凹陷 起床 可爱 的 称呼 ， 让 车主 感官 好意思 丝毫 。
6101,entailment,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 给 不同 的 凹痕 起名字 。,neutral,他们 送给 不同 的 凹痕 起名字 。
6102,entailment,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 给 不同 的 凹痕 起名字 。,contradiction,时刻 赋 分别 的 凹痕 起名字 。
6103,contradiction,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 称之为 凹痕 。,Failed,他们 称之为 凹痕 。
6104,contradiction,因此 ， 凹痕 被 称为 裸体 ， 并且 主要 凹痕 - 需要 超过 500 美元 才 能 修复 的 那些 - 是 欠款 。,他们 称之为 凹痕 。,entailment,机会 称之为 凹痕 。
6105,entailment,一方面 ， 陈词滥调 可以 被 定义 为 一 种 通过 重复 而 失去 想象力 的 想象性 表达 。,陈词滥调 是 一 种 特定 的 表达方式 。,neutral,陈词滥调 就是说 唯一 种类 特定 的 表达方式 。
6106,entailment,一方面 ， 陈词滥调 可以 被 定义 为 一 种 通过 重复 而 失去 想象力 的 想象性 表达 。,陈词滥调 是 一 种 特定 的 表达方式 。,contradiction,陈词滥调 是 只 种 特定 的 表达方式 。
6107,neutral,除了 字典 ， 语法 ， 特别 是 文法 已经 变成 了 一 种 为了 并非 为了 让 现代人 更 难理解 文章 的 东西,语法 有 困难 的 人 当然 理解 有 困难 。,entailment,语法 有 厄 的 人 当然 理解 有 难题 。
6108,neutral,除了 字典 ， 语法 ， 特别 是 文法 已经 变成 了 一 种 为了 并非 为了 让 现代人 更 难理解 文章 的 东西,语法 有 困难 的 人 当然 理解 有 困难 。,contradiction,语法 具备 厄 的 人 就是 理会 具备 厄 。
6109,entailment,那 就 是 钱 被 花 掉 的 方式 --,那 不过 是 钱 的 问题 。,neutral,那 不过 是 代价 的 问题 。
6110,entailment,那 就 是 钱 被 花 掉 的 方式 --,那 不过 是 钱 的 问题 。,contradiction,那 只 是 钱 的 问题 。
6111,contradiction,那 就 是 钱 被 花 掉 的 方式 --,你 永远 无法 知道 金钱 会 带来 什么 。,neutral,你 长远 无法 知道 金钱 会 带来 什么 。
6112,contradiction,那 就 是 钱 被 花 掉 的 方式 --,你 永远 无法 知道 金钱 会 带来 什么 。,entailment,你 永 莫 清楚 钱 会儿 采用 哪些 。
6113,entailment,我 唯一 拥有 的 提及 地 带 的 参考 资料 （ “ 企鹅 漫画 书 ” ） 在 细节 上 比较 粗略 。,我 的 参考 很 粗略 。,neutral,在下 的 参考 很 粗略 。
6114,entailment,我 唯一 拥有 的 提及 地 带 的 参考 资料 （ “ 企鹅 漫画 书 ” ） 在 细节 上 比较 粗略 。,我 的 参考 很 粗略 。,contradiction,我 的 参考 至极 粗略 。
6115,neutral,弗洛伊德 并非 无可 指摘,佛洛伊德 因为 这个 改变 被 指责 。,entailment,佛洛伊德 因 此 转变 令 指摘 。
6116,neutral,弗洛伊德 并非 无可 指摘,佛洛伊德 因为 这个 改变 被 指责 。,Failed,佛洛伊德 因为 这个 改变 被 指责 。
6117,contradiction,弗洛伊德 并非 无可 指摘,弗洛伊德 完全 是 无可指责 的 。,neutral,弗洛伊德 完成 就是说 无可指责 的 。
6118,contradiction,弗洛伊德 并非 无可 指摘,弗洛伊德 完全 是 无可指责 的 。,Failed,弗洛伊德 完全 是 无可指责 的 。
6119,contradiction,并且 ， 现在 的 出版商 更 愿意 给 研究者 们 包含 资料 的 硬盘 和 带子,出版商 总是 乐于 将 他们 的 作品 录音带 给 任何人 。,neutral,出版商 素来 乐于 将 他们 的 作品 录音带 给 任何人 。
6120,contradiction,并且 ， 现在 的 出版商 更 愿意 给 研究者 们 包含 资料 的 硬盘 和 带子,出版商 总是 乐于 将 他们 的 作品 录音带 给 任何人 。,Failed,出版商 总是 乐于 将 他们 的 作品 录音带 给 任何人 。
6121,neutral,并且 ， 现在 的 出版商 更 愿意 给 研究者 们 包含 资料 的 硬盘 和 带子,出版商 不 想 给 研究 人员 提供 文本 的 记录 ， 因为 它 可能 会 发布 得 太早 。,Failed,出版商 不 想 给 研究 人员 提供 文本 的 记录 ， 因为 它 可能 会 发布 得 太早 。
6122,neutral,并且 ， 现在 的 出版商 更 愿意 给 研究者 们 包含 资料 的 硬盘 和 带子,出版商 不 想 给 研究 人员 提供 文本 的 记录 ， 因为 它 可能 会 发布 得 太早 。,contradiction,出版商 无 想 给 研究 人员 提供 文本 的 记录 ， 因为 它 可能 会 发布 得 太早 。
6123,entailment,金钱 也 源于 事物 或 动物 而 得 名 。,钱 从动 物中 得到 它 的 名字 。,neutral,钱 从动 物中 赢得 它 的 名字 。
6124,entailment,金钱 也 源于 事物 或 动物 而 得 名 。,钱 从动 物中 得到 它 的 名字 。,contradiction,费用 从动 物中 得 它 的 称号 。
6125,contradiction,金钱 也 源于 事物 或 动物 而 得 名 。,钱 不 是 以 动物 命名 的 。,neutral,花费 都 是 以便 动物 命名 的 。
6126,contradiction,金钱 也 源于 事物 或 动物 而 得 名 。,钱 不 是 以 动物 命名 的 。,entailment,钱 可 是 以 动物 命名 的 。
6127,neutral,黑客 ， 或者 说 droupies , 可能 会 很 容易 将 我 说 的 计算机 术语 翻译成 通俗 英语,黑客 喜欢 将 电脑 俚语 翻译成 普通 英语 。,entailment,黑客 喜好 当 计算机 俚语 翻译成 般 英语 。
6128,neutral,黑客 ， 或者 说 droupies , 可能 会 很 容易 将 我 说 的 计算机 术语 翻译成 通俗 英语,黑客 喜欢 将 电脑 俚语 翻译成 普通 英语 。,contradiction,黑客 爱 将 电脑 俚语 翻腾 平常 英语 。
6129,contradiction,黑客 ， 或者 说 droupies , 可能 会 很 容易 将 我 说 的 计算机 术语 翻译成 通俗 英语,黑客 不 会 理解 我 刚 写 的 东西 。,neutral,黑客 都 会 理解 我 刚 撰写 的 用具 。
6130,contradiction,黑客 ， 或者 说 droupies , 可能 会 很 容易 将 我 说 的 计算机 术语 翻译成 通俗 英语,黑客 不 会 理解 我 刚 写 的 东西 。,entailment,黑客 可 会 理解 我 刚 写 的 东西 。
6131,entailment,事实上 ， 有 超过 一百 个 三叶草 调节剂 。,有 超过 100 种 松脂 调节剂 。,neutral,有 胜过 100 种 松脂 调节剂 。
6132,entailment,事实上 ， 有 超过 一百 个 三叶草 调节剂 。,有 超过 100 种 松脂 调节剂 。,contradiction,有 超出 100 种 松脂 调节剂 。
6133,contradiction,事实上 ， 有 超过 一百 个 三叶草 调节剂 。,只 有 50 个 三叶草 调节剂 。,neutral,但 具有 50 鞋底 三叶草 调节剂 。
6134,contradiction,事实上 ， 有 超过 一百 个 三叶草 调节剂 。,只 有 50 个 三叶草 调节剂 。,entailment,不过 拥有 70 个 三叶草 调节剂 。
6135,neutral,e代表 音素 / e / , 在 这个 词 里 发音 像 在 所有 种类 的 犹太 语 中 的 ebb 的 e 。,有 20 种 依地语 。,entailment,有 17 种 依地语 。
6136,neutral,e代表 音素 / e / , 在 这个 词 里 发音 像 在 所有 种类 的 犹太 语 中 的 ebb 的 e 。,有 20 种 依地语 。,contradiction,具备 20 种 依地语 。
6137,contradiction,8 区 离职 是 为 这家 无可救药 的 fxxxup 公司 订 的 。,那个人 光荣 地 被 解雇 了 。,neutral,那个人 光荣 地 使得 解雇 了 。
6138,contradiction,8 区 离职 是 为 这家 无可救药 的 fxxxup 公司 订 的 。,那个人 光荣 地 被 解雇 了 。,entailment,那个人 遵 地 被 火力 了 。
6139,entailment,事实 是 , 交叉 谈话 有时 与 所有 三 讽刺 相似 , 取决 于 意图 , 观众 和 效果 。,交叉 谈话 取决 于 观众 。,neutral,交叉 谈话 服用 于 观众 。
6140,entailment,事实 是 , 交叉 谈话 有时 与 所有 三 讽刺 相似 , 取决 于 意图 , 观众 和 效果 。,交叉 谈话 取决 于 观众 。,contradiction,交 谈话 拿 乎 观众 。
6141,contradiction,事实 是 , 交叉 谈话 有时 与 所有 三 讽刺 相似 , 取决 于 意图 , 观众 和 效果 。,从来 没有 相互 沟 通过 。,neutral,素来 却 沿途 沟 通过 。
6142,contradiction,事实 是 , 交叉 谈话 有时 与 所有 三 讽刺 相似 , 取决 于 意图 , 观众 和 效果 。,从来 没有 相互 沟 通过 。,entailment,永 并没有 相互 沟 经过 。
6143,contradiction,‘ 我们 很 清楚 这 是 什么 意思 。,我们 任何人 都 无法 理解 其 含义 。,neutral,我们 任何人 个个 难 理会 其 含义 。
6144,contradiction,‘ 我们 很 清楚 这 是 什么 意思 。,我们 任何人 都 无法 理解 其 含义 。,Failed,我们 任何人 都 无法 理解 其 含义 。
6145,contradiction,然而 ， 就 像 莱维特 的 女儿 指出 的 那样 ， 它 通常 被 发现 是 一 种 有弹性 的 领带 ， 用 来 把 东西 绑 起来 ， ,levitt 没有 子嗣,Failed,levitt 没有 子嗣
6146,contradiction,然而 ， 就 像 莱维特 的 女儿 指出 的 那样 ， 它 通常 被 发现 是 一 种 有弹性 的 领带 ， 用 来 把 东西 绑 起来 ， ,levitt 没有 子嗣,Failed,levitt 没有 子嗣
6147,entailment,然而 ， 就 像 莱维特 的 女儿 指出 的 那样 ， 它 通常 被 发现 是 一 种 有弹性 的 领带 ， 用 来 把 东西 绑 起来 ， ,levitt 先生 有 一个 女儿 。,neutral,levitt 教师 有 一个 女人 。
6148,entailment,然而 ， 就 像 莱维特 的 女儿 指出 的 那样 ， 它 通常 被 发现 是 一 种 有弹性 的 领带 ， 用 来 把 东西 绑 起来 ， ,levitt 先生 有 一个 女儿 。,contradiction,levitt 先生 是 一个 姑娘 。
6149,contradiction,主观上 令人满意 的 ， 普通 的 而 不 是 合法 的 词 ， 是 一个 麻烦 制造者 ， 应该 避免 。,主观 满意 不 是 问题 。,neutral,主观 满意 要 而 审讯 。
6150,contradiction,主观上 令人满意 的 ， 普通 的 而 不 是 合法 的 词 ， 是 一个 麻烦 制造者 ， 应该 避免 。,主观 满意 不 是 问题 。,entailment,主观 愿意 不 是 问题 。
6151,entailment,如果 世界语 要 成为 一 种 真正 的 语言 ， 那么 它 必须 开始 像 一个 语言 一样 ， 并且 在 不久 之后 ， 它 将 遭受 ,多义性 是 自然语言所 具有 的 一个 问题 。,Failed,多义性 是 自然语言所 具有 的 一个 问题 。
6152,entailment,如果 世界语 要 成为 一 种 真正 的 语言 ， 那么 它 必须 开始 像 一个 语言 一样 ， 并且 在 不久 之后 ， 它 将 遭受 ,多义性 是 自然语言所 具有 的 一个 问题 。,contradiction,多义性 是 自然语言所 所有 的 一个 问题 。
6153,neutral,尽管如此 ， 霍 尼 的 处理 方式 几乎 是 不言自明 的 ， 他 所 建立 的 原则 对于 任何 想 研究 美国 口音 的 人 都 ,蜂蜜 可以 说 几 种 口音 。,Failed,蜂蜜 可以 说 几 种 口音 。
6154,neutral,尽管如此 ， 霍 尼 的 处理 方式 几乎 是 不言自明 的 ， 他 所 建立 的 原则 对于 任何 想 研究 美国 口音 的 人 都 ,蜂蜜 可以 说 几 种 口音 。,contradiction,蜂蜜 好吧 说 差点 种 口音 。
6155,contradiction,代表 杰克 布鲁克斯的话 听 起来 有害 的 术语 精心 制作 的 计划 突然 出现 在 听证会 上 。,杰克 布鲁克斯 是 一 名 水管工 。,neutral,杰克 布鲁克斯 是 一 取名 水管工 。
6156,contradiction,代表 杰克 布鲁克斯的话 听 起来 有害 的 术语 精心 制作 的 计划 突然 出现 在 听证会 上 。,杰克 布鲁克斯 是 一 名 水管工 。,entailment,杰克 布鲁克斯 在于 一 名 水管工 。
6157,neutral,代表 杰克 布鲁克斯的话 听 起来 有害 的 术语 精心 制作 的 计划 突然 出现 在 听证会 上 。,杰克 布鲁克斯 是 一 名 来自 内布拉斯加州 的 政治家 。,entailment,杰克 布鲁克斯 在于 一 处 源于 内布拉斯加州 的 权要 。
6158,neutral,代表 杰克 布鲁克斯的话 听 起来 有害 的 术语 精心 制作 的 计划 突然 出现 在 听证会 上 。,杰克 布鲁克斯 是 一 名 来自 内布拉斯加州 的 政治家 。,contradiction,杰克 布鲁克斯 是 只 处 来自 内布拉斯加州 的 政治家 。
6159,neutral,我 和 闪电 一样 快 ， 你 知道 的 。,这 是 我 经历 过 的 最 快 的 事件 , 你 知道 的 。,entailment,这 是 我 经历 过 的 的 快 的 事件 , 你 知道 的 。
